10043.6, 10039.5, 10039.5, 10035.8, 10035.8, 10032.4, 10032.4, 10029.4, 10029.3, 10026.6, 10026.5, 10024, 10024, 10021.7, 10021.6, 10019.6, 10019.5, 10017.6, 10017.6, 10015.8, 10015.8, 10014.2, 10014.1, 10012.7, 10012.6, 10011.3, 10011.3, 10010, 10010, 10008.8, 10008.8, 10007.7, 10007.7, 10006.7, 10006.7, 10005.7, 10005.7, 10004.8, 10004.8, 10004, 10003.9, 10003.1, 10003.1, 10002.3, 10002.3, 10001.5, 10001.5, 10000.8, 10000.7, 10000, 
9999.9, 9999.92, 9999.92, 9999.94, 9999.94, 9999.97, 9999.96, 9999.99, 9999.98, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000.1, 10000, 10000.1, 10000, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000.1, 10000, 10000.1, 10000, 10000.1, 10000, 10000.1, 10000, 10000.1, 10000, 10000, 10000, 10000, 10000, 10000, 9999.99, 10000, 
9999.14, 9999.15, 9999.15, 9999.16, 9999.16, 9999.17, 9999.18, 9999.19, 9999.2, 9999.21, 9999.22, 9999.24, 9999.24, 9999.26, 9999.26, 9999.29, 9999.29, 9999.32, 9999.32, 9999.35, 9999.35, 9999.38, 9999.39, 9999.42, 9999.42, 9999.45, 9999.46, 9999.49, 9999.5, 9999.53, 9999.54, 9999.58, 9999.58, 9999.62, 9999.62, 9999.66, 9999.67, 9999.71, 9999.71, 9999.76, 9999.76, 9999.8, 9999.81, 9999.85, 9999.86, 9999.9, 9999.9, 9999.95, 9999.95, 10000, 
9999.72, 9999.72, 9999.72, 9999.72, 9999.73, 9999.73, 9999.73, 9999.74, 9999.74, 9999.74, 9999.74, 9999.75, 9999.75, 9999.76, 9999.76, 9999.77, 9999.77, 9999.78, 9999.78, 9999.79, 9999.79, 9999.8, 9999.8, 9999.81, 9999.81, 9999.82, 9999.82, 9999.83, 9999.84, 9999.85, 9999.85, 9999.86, 9999.86, 9999.87, 9999.88, 9999.89, 9999.89, 9999.9, 9999.91, 9999.92, 9999.92, 9999.93, 9999.94, 9999.95, 9999.95, 9999.97, 9999.97, 9999.98, 9999.99, 10000, 
9999.93, 9999.93, 9999.93, 9999.93, 9999.93, 9999.93, 9999.93, 9999.93, 9999.93, 9999.94, 9999.94, 9999.94, 9999.94, 9999.94, 9999.94, 9999.94, 9999.94, 9999.94, 9999.94, 9999.95, 9999.95, 9999.95, 9999.95, 9999.95, 9999.95, 9999.96, 9999.96, 9999.96, 9999.96, 9999.96, 9999.96, 9999.97, 9999.97, 9999.97, 9999.97, 9999.97, 9999.97, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.99, 9999.99, 9999.99, 9999.99, 10000, 10000, 10000, 
9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.98, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 10000, 9999.99, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 
9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 9999.99, 10000, 9999.99, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 
10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 
10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 
10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 
10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 
