304.876, 300.658, 300.441, 300.392, 300.389, 300.355, 300.352, 300.321, 300.319, 300.29, 300.288, 300.262, 300.261, 300.237, 300.235, 300.214, 300.212, 300.192, 300.191, 300.173, 300.172, 300.155, 300.154, 300.139, 300.137, 300.124, 300.122, 300.11, 300.109, 300.097, 300.096, 300.085, 300.084, 300.073, 300.072, 300.063, 300.062, 300.053, 300.052, 300.043, 300.043, 300.034, 300.034, 300.026, 300.025, 300.017, 300.016, 300.009, 300.008, 300, 
332.854, 309.363, 302.035, 300.366, 300.057, 300.009, 300.001, 300.001, 300, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.002, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300, 300.001, 300, 300.001, 300, 300.001, 
343.404, 321.218, 307.705, 302.27, 300.563, 300.118, 300.017, 299.997, 299.993, 299.993, 299.992, 299.993, 299.992, 299.993, 299.993, 299.993, 299.993, 299.993, 299.993, 299.994, 299.993, 299.994, 299.994, 299.994, 299.994, 299.995, 299.995, 299.995, 299.995, 299.996, 299.995, 299.996, 299.996, 299.996, 299.996, 299.997, 299.997, 299.997, 299.997, 299.998, 299.998, 299.998, 299.998, 299.999, 299.999, 299.999, 299.999, 300, 300, 300.001, 
347.124, 330.723, 315.219, 306.119, 302.085, 300.619, 300.162, 300.037, 300.007, 300, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.998, 299.999, 299.998, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 299.999, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
348.543, 337.29, 322.77, 311.403, 304.855, 301.804, 300.595, 300.177, 300.048, 300.012, 300.003, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
349.168, 341.587, 329.355, 317.332, 308.756, 303.87, 301.523, 300.54, 300.175, 300.053, 300.015, 300.004, 300.002, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
349.487, 344.368, 334.648, 323.196, 313.427, 306.83, 303.101, 301.271, 300.476, 300.164, 300.053, 300.016, 300.005, 300.002, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
349.668, 346.179, 338.703, 328.526, 318.429, 310.531, 305.388, 302.495, 301.056, 300.411, 300.149, 300.051, 300.017, 300.005, 300.002, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
349.779, 347.375, 341.728, 333.095, 323.37, 314.72, 308.337, 304.286, 302.016, 300.874, 300.352, 300.132, 300.047, 300.016, 300.006, 300.002, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
349.85, 348.177, 343.953, 336.859, 327.963, 319.112, 311.812, 306.648, 303.431, 301.635, 300.723, 300.299, 300.116, 300.043, 300.015, 300.006, 300.002, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
