1.0932, 1.10763, 1.00773, 1.00832, 0.917282, 0.917616, 0.835268, 0.83543, 0.760983, 0.761008, 0.693749, 0.693667, 0.632951, 0.632786, 0.578031, 0.577804, 0.528485, 0.528214, 0.483858, 0.483556, 0.443736, 0.443417, 0.407751, 0.407424, 0.37557, 0.375243, 0.346895, 0.346576, 0.321459, 0.321154, 0.299029, 0.298743, 0.279395, 0.279131, 0.262375, 0.262137, 0.247812, 0.247602, 0.235569, 0.235391, 0.225535, 0.225389, 0.217615, 0.217503, 0.211736, 0.21166, 0.207845, 0.207804, 0.205905, 0.205901, 
0.992397, 1.03303, 1.03733, 1.03983, 1.02859, 1.02712, 1.01521, 1.01363, 1.00187, 1.00032, 0.988774, 0.987262, 0.975973, 0.974505, 0.963519, 0.9621, 0.951461, 0.950094, 0.939845, 0.938536, 0.928717, 0.927471, 0.91812, 0.916941, 0.908096, 0.906987, 0.898682, 0.897648, 0.889917, 0.888961, 0.881833, 0.880958, 0.874461, 0.87367, 0.86783, 0.867126, 0.861965, 0.861351, 0.856889, 0.856366, 0.852621, 0.852192, 0.849178, 0.848842, 0.846571, 0.846332, 0.844812, 0.844669, 0.843906, 0.843861, 
0.97686, 0.988339, 1.00621, 1.01553, 1.01762, 1.01798, 1.01676, 1.01617, 1.01474, 1.01412, 1.0127, 1.01209, 1.01071, 1.01011, 1.00876, 1.00819, 1.00688, 1.00632, 1.00506, 1.00453, 1.00332, 1.00282, 1.00166, 1.00119, 1.00009, 0.999643, 0.998618, 0.998196, 0.997241, 0.996851, 0.99597, 0.995613, 0.994809, 0.994486, 0.993763, 0.993474, 0.992835, 0.992583, 0.99203, 0.991814, 0.99135, 0.991172, 0.990799, 0.990659, 0.990377, 0.990276, 0.990088, 0.990026, 0.989931, 0.989909, 
0.984716, 0.976384, 0.987741, 0.999401, 1.00591, 1.00849, 1.00934, 1.00947, 1.00946, 1.00933, 1.00926, 1.00912, 1.00904, 1.00891, 1.00883, 1.0087, 1.00863, 1.0085, 1.00843, 1.00831, 1.00824, 1.00813, 1.00806, 1.00795, 1.00789, 1.00779, 1.00773, 1.00763, 1.00758, 1.00749, 1.00744, 1.00736, 1.00731, 1.00724, 1.0072, 1.00713, 1.0071, 1.00704, 1.00701, 1.00696, 1.00693, 1.00689, 1.00687, 1.00684, 1.00682, 1.0068, 1.00679, 1.00677, 1.00677, 1.00676, 
0.991817, 0.977897, 0.97995, 0.989338, 0.997437, 1.00202, 1.00412, 1.00489, 1.00516, 1.00522, 1.00525, 1.00524, 1.00525, 1.00523, 1.00525, 1.00523, 1.00524, 1.00522, 1.00523, 1.00521, 1.00523, 1.00521, 1.00522, 1.00521, 1.00522, 1.0052, 1.00521, 1.0052, 1.00521, 1.00519, 1.0052, 1.00519, 1.0052, 1.00519, 1.0052, 1.00519, 1.00519, 1.00518, 1.00519, 1.00518, 1.00519, 1.00518, 1.00518, 1.00518, 1.00518, 1.00518, 1.00518, 1.00518, 1.00518, 1.00518, 
0.995599, 0.982918, 0.978717, 0.983679, 0.991235, 0.997083, 1.00045, 1.00204, 1.0027, 1.00293, 1.00301, 1.00303, 1.00304, 1.00304, 1.00305, 1.00304, 1.00305, 1.00305, 1.00305, 1.00305, 1.00306, 1.00305, 1.00306, 1.00306, 1.00306, 1.00306, 1.00306, 1.00306, 1.00307, 1.00307, 1.00307, 1.00307, 1.00307, 1.00307, 1.00307, 1.00307, 1.00307, 1.00307, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 1.00308, 
0.997469, 0.987669, 0.980768, 0.981382, 0.986875, 0.992904, 0.997282, 0.999805, 1.00104, 1.00156, 1.00176, 1.00183, 1.00186, 1.00186, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00187, 1.00188, 1.00187, 1.00188, 1.00188, 1.00188, 1.00188, 1.00188, 1.00188, 1.00188, 
0.998458, 0.991282, 0.983984, 0.981475, 0.984276, 0.989458, 0.994277, 0.997627, 0.999553, 1.00051, 1.00094, 1.00111, 1.00117, 1.00119, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 
0.999022, 0.993856, 0.987247, 0.983015, 0.98328, 0.986919, 0.991513, 0.995381, 0.997982, 0.999476, 1.00023, 1.00058, 1.00072, 1.00077, 1.00079, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 1.0008, 
0.999359, 0.99566, 0.990099, 0.985236, 0.983559, 0.985398, 0.98919, 0.99315, 0.996263, 0.998306, 0.999475, 1.00007, 1.00035, 1.00047, 1.00052, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 1.00054, 
